Restaurant_ID,Has_Table_booking,Has_Online_delivery,Is_delivering_now,Switch_to_order_menu,Price_range,Aggregate_rating,Rating_color,Rating_text,Votes
18252386,No,No,No,No,4,4.1,Green,Very Good,569
18281955,No,No,No,No,3,4.1,Green,Very Good,105
4959,No,No,No,No,3,4.4,Green,Very Good,3569
18037822,No,No,No,No,1,4.1,Green,Very Good,208
3575,Yes,Yes,No,No,4,4.2,Green,Very Good,327
18273972,Yes,Yes,No,No,3,4,Green,Very Good,226
8430,Yes,Yes,No,No,3,4.1,Green,Very Good,875
18157413,Yes,No,No,No,3,4.2,Green,Very Good,1809
18422475,No,No,No,No,4,4.3,Green,Very Good,56
18435794,Yes,No,No,No,3,4.4,Green,Very Good,166
18429166,Yes,No,No,No,3,4.4,Green,Very Good,146
18264995,No,Yes,No,No,2,3.8,Yellow,Good,99
18025114,Yes,No,No,No,3,4,Green,Very Good,242
310799,No,No,No,No,2,3.1,Orange,Average,11
306719,No,No,No,No,1,2.7,Orange,Average,73
18285721,No,No,No,No,1,2.7,Orange,Average,7
598,No,No,No,No,1,3.1,Orange,Average,23
300066,No,Yes,No,No,1,3.2,Orange,Average,23
18396412,No,No,No,No,1,3.2,Orange,Average,7
18249121,No,Yes,No,No,1,2.9,Orange,Average,10
18241877,No,No,No,No,2,2.9,Orange,Average,5
310461,No,Yes,No,No,2,3.1,Orange,Average,34
18385781,No,No,No,No,1,3.1,Orange,Average,7
18360098,No,Yes,No,No,1,3.1,Orange,Average,5
300491,No,No,No,No,1,3.1,Orange,Average,14
307678,No,No,No,No,2,2.9,Orange,Average,7
18352295,No,No,No,No,1,3.3,Orange,Average,8
18451594,No,Yes,No,No,2,3,Orange,Average,8
18391176,No,No,No,No,2,2.7,Orange,Average,7
313456,No,No,No,No,1,3.1,Orange,Average,9
304518,No,No,No,No,1,2.5,Orange,Average,52
6896,No,No,No,No,1,3.2,Orange,Average,39
18441701,No,No,No,No,1,2.9,Orange,Average,9
4154,No,Yes,No,No,2,2.8,Orange,Average,73
18376925,No,Yes,No,No,2,4.5,Dark Green,Excellent,76
2180,No,Yes,No,No,2,3.6,Yellow,Good,183
18224532,No,Yes,No,No,1,3.8,Yellow,Good,142
18356357,Yes,Yes,No,No,2,3.5,Yellow,Good,22
18175268,No,Yes,No,No,2,3.9,Yellow,Good,144
5004,No,Yes,No,No,2,3.5,Yellow,Good,486
308617,No,Yes,No,No,1,3.9,Yellow,Good,104
304351,No,Yes,No,No,1,3.5,Yellow,Good,136
18354655,No,No,No,No,1,0,White,Not rated,3
18391141,No,No,No,No,1,0,White,Not rated,1
18492062,No,No,No,No,2,0,White,Not rated,0
18324806,No,No,No,No,2,0,White,Not rated,0
18354665,No,Yes,No,No,1,2.4,Red,Poor,13
309543,Yes,Yes,No,No,2,4,Green,Very Good,530
18419875,No,No,No,No,2,3,Orange,Average,6
18358189,No,No,No,No,1,3,Orange,Average,5
18352250,No,No,No,No,2,0,White,Not rated,0
18435789,No,No,No,No,2,0,White,Not rated,0
308199,No,No,No,No,1,0,White,Not rated,3
18393717,No,No,No,No,1,0,White,Not rated,0
18458642,No,No,No,No,1,0,White,Not rated,0
18458635,No,No,No,No,2,0,White,Not rated,0
18447121,No,No,No,No,1,0,White,Not rated,0
18313136,No,No,No,No,2,0,White,Not rated,0
18358175,No,No,No,No,2,0,White,Not rated,0
18357944,No,No,No,No,1,0,White,Not rated,2
18384132,No,No,No,No,1,0,White,Not rated,0
18458643,No,No,No,No,1,0,White,Not rated,0
18292436,No,No,No,No,1,0,White,Not rated,1
18345759,No,No,No,No,1,0,White,Not rated,0
18352657,No,No,No,No,1,0,White,Not rated,0
18458637,No,No,No,No,2,0,White,Not rated,0
18352655,No,No,No,No,1,0,White,Not rated,0
18458641,No,No,No,No,2,0,White,Not rated,0
304142,No,Yes,No,No,2,3,Orange,Average,174
18433016,No,Yes,No,No,2,3.2,Orange,Average,11
312683,No,No,No,No,1,4.1,Green,Very Good,176
18037824,No,Yes,No,No,2,3.4,Orange,Average,64
303848,No,Yes,No,No,2,3.2,Orange,Average,41
18273536,No,Yes,No,No,2,3.2,Orange,Average,24
18291450,No,No,No,No,1,3.2,Orange,Average,10
18345780,No,No,No,No,2,3.2,Orange,Average,18
18303712,No,Yes,No,No,2,3.3,Orange,Average,59
309021,No,No,No,No,1,2.9,Orange,Average,28
306477,No,No,No,No,2,3.3,Orange,Average,74
18303698,No,Yes,No,No,2,2.8,Orange,Average,14
18381664,No,Yes,No,No,1,3.2,Orange,Average,50
18161601,No,No,No,No,2,3.1,Orange,Average,11
18279913,No,No,No,No,1,3.2,Orange,Average,10
18268733,No,Yes,No,No,2,3.2,Orange,Average,88
18204811,No,Yes,No,No,2,3.7,Yellow,Good,427
18476542,No,No,No,No,1,0,White,Not rated,0
18279459,No,No,No,No,1,0,White,Not rated,3
18409216,No,No,No,No,1,0,White,Not rated,1
313408,No,No,No,No,1,0,White,Not rated,3
18345770,No,No,No,No,1,0,White,Not rated,0
18499475,No,No,No,No,1,0,White,Not rated,0
18034069,No,No,No,No,1,0,White,Not rated,0
18396431,No,No,No,No,1,0,White,Not rated,1
18392211,No,No,No,No,1,0,White,Not rated,0
18291213,No,No,No,No,1,0,White,Not rated,1
18350136,No,No,No,No,1,0,White,Not rated,0
310454,No,No,No,No,1,0,White,Not rated,1
18446413,No,No,No,No,1,0,White,Not rated,0
18499471,No,No,No,No,1,0,White,Not rated,0
18124387,No,No,No,No,1,0,White,Not rated,1
18499459,No,No,No,No,1,0,White,Not rated,0
894,No,Yes,No,No,2,2.4,Red,Poor,92
5079,No,No,No,No,1,2.8,Orange,Average,16
18289241,No,No,No,No,2,3.3,Orange,Average,17
18352682,No,No,No,No,1,0,White,Not rated,3
18352658,No,No,No,No,1,0,White,Not rated,0
18241896,Yes,Yes,No,No,3,3.9,Yellow,Good,233
18363062,No,Yes,No,No,2,2.4,Red,Poor,20
18380197,No,No,No,No,2,3.2,Orange,Average,6
18472639,No,Yes,No,No,1,3,Orange,Average,6
18351822,No,No,No,No,1,3.1,Orange,Average,6
18388168,No,Yes,No,No,1,3.3,Orange,Average,15
18472449,No,Yes,No,No,2,3.1,Orange,Average,4
18314053,No,No,No,No,1,3,Orange,Average,4
300654,No,No,No,No,2,2.7,Orange,Average,20
18144467,No,No,No,No,2,3,Orange,Average,18
18332527,No,Yes,No,No,2,3.2,Orange,Average,18
18423797,No,No,No,No,1,3,Orange,Average,6
18265424,No,No,No,No,1,3.2,Orange,Average,7
311534,No,No,No,No,1,3.3,Orange,Average,14
18124345,No,No,No,No,1,2.9,Orange,Average,4
5190,No,No,No,No,2,3.2,Orange,Average,48
310235,No,Yes,No,No,2,3.1,Orange,Average,9
18251519,No,No,No,No,2,2.9,Orange,Average,5
6764,No,No,No,No,2,3,Orange,Average,33
18345767,No,No,No,No,1,3,Orange,Average,4
313401,No,Yes,No,No,2,3.1,Orange,Average,37
307398,No,Yes,No,No,2,2.6,Orange,Average,17
309763,Yes,No,No,No,2,2.9,Orange,Average,8
18439540,No,Yes,Yes,No,2,2.8,Orange,Average,5
5011,No,No,No,No,1,3,Orange,Average,6
18265720,No,No,No,No,2,3.6,Yellow,Good,47
18444356,No,No,No,No,1,3.8,Yellow,Good,46
18419894,No,Yes,No,No,1,3.9,Yellow,Good,37
18254541,No,Yes,No,No,2,3.5,Yellow,Good,46
18393709,No,No,No,No,1,0,White,Not rated,0
18421493,No,No,No,No,1,0,White,Not rated,0
18464628,No,No,No,No,2,0,White,Not rated,0
18398590,No,No,No,No,1,0,White,Not rated,1
18476986,No,No,No,No,1,0,White,Not rated,0
312560,No,No,No,No,1,0,White,Not rated,1
18391166,No,No,No,No,2,0,White,Not rated,1
18464624,No,No,No,No,2,0,White,Not rated,1
18464616,No,No,No,No,1,0,White,Not rated,0
18393725,No,No,No,No,1,0,White,Not rated,0
18438453,No,No,No,No,1,0,White,Not rated,0
18365603,No,No,No,No,1,0,White,Not rated,0
18388039,No,No,No,No,1,0,White,Not rated,0
18495252,No,No,No,No,1,0,White,Not rated,0
18421502,No,No,No,No,1,0,White,Not rated,0
18464630,No,No,No,No,1,0,White,Not rated,0
18335897,No,No,No,No,2,0,White,Not rated,0
5935,No,No,No,No,1,0,White,Not rated,3
18421476,No,No,No,No,1,0,White,Not rated,0
305140,No,No,No,No,1,0,White,Not rated,2
18464618,No,No,No,No,1,0,White,Not rated,0
18464626,No,No,No,No,2,0,White,Not rated,0
18261727,No,No,No,No,1,0,White,Not rated,0
18319384,No,No,No,No,1,0,White,Not rated,1
306540,No,No,No,No,2,2.2,Red,Poor,66
304524,No,Yes,No,No,1,2.2,Red,Poor,46
2087,No,No,No,No,2,2.4,Red,Poor,52
18439516,No,Yes,Yes,No,1,3.2,Orange,Average,12
5588,No,Yes,No,No,2,2.8,Orange,Average,106
311975,No,No,No,No,2,3.3,Orange,Average,22
6897,No,No,No,No,1,3.4,Orange,Average,94
313122,No,Yes,No,No,2,2.6,Orange,Average,16
306976,No,Yes,No,No,1,2.8,Orange,Average,11
308191,No,No,No,No,1,3.2,Orange,Average,16
18336484,No,Yes,No,No,1,3.2,Orange,Average,32
312665,No,No,No,No,1,3.1,Orange,Average,27
18357570,No,Yes,No,No,2,3.7,Yellow,Good,45
310829,No,Yes,No,No,2,3.5,Yellow,Good,148
9852,No,No,No,No,1,3.6,Yellow,Good,20
18357912,No,Yes,No,No,1,3.2,Orange,Average,13
311455,No,No,No,No,1,2.8,Orange,Average,7
18398839,No,No,No,No,1,0,White,Not rated,3
1920,No,No,No,No,1,3.4,Orange,Average,37
358,No,Yes,No,No,2,3.3,Orange,Average,64
5080,No,No,No,No,1,3.2,Orange,Average,16
1655,No,No,No,No,1,2.7,Orange,Average,28
18397469,No,No,No,No,1,3.6,Yellow,Good,28
1654,No,No,No,No,2,4,Green,Very Good,398
18462602,No,No,No,No,1,0,White,Not rated,0
18479007,No,No,No,No,1,0,White,Not rated,0
18409187,No,Yes,No,No,1,0,White,Not rated,0
18357945,No,No,No,No,1,0,White,Not rated,0
313085,No,Yes,No,No,2,3.4,Orange,Average,190
307502,No,Yes,Yes,No,3,2.5,Orange,Average,65
18237318,No,Yes,No,No,1,3.3,Orange,Average,39
18336504,No,Yes,No,No,1,3.4,Orange,Average,20
18277212,No,No,No,No,2,3.3,Orange,Average,17
18411846,No,Yes,No,No,1,3.2,Orange,Average,21
300938,No,Yes,No,No,2,3.3,Orange,Average,175
309466,No,Yes,No,No,2,3.4,Orange,Average,138
303606,No,No,No,No,1,3.4,Orange,Average,20
18441175,No,Yes,No,No,2,3.4,Orange,Average,51
18292438,Yes,Yes,No,No,3,3.2,Orange,Average,32
301383,Yes,No,No,No,2,3.1,Orange,Average,57
310500,No,No,No,No,1,3.4,Orange,Average,54
6867,No,No,No,No,1,2.9,Orange,Average,41
301310,No,Yes,No,No,2,2.5,Orange,Average,188
18232128,No,No,No,No,1,3.1,Orange,Average,68
4820,No,No,No,No,1,2.6,Orange,Average,30
306883,No,Yes,No,No,2,2.9,Orange,Average,58
4817,No,Yes,No,No,2,2.9,Orange,Average,101
18423106,No,No,No,No,2,3.3,Orange,Average,16
18161567,No,Yes,No,No,2,2.8,Orange,Average,22
303003,Yes,Yes,No,No,3,2.6,Orange,Average,83
309033,Yes,Yes,No,No,3,3.4,Orange,Average,155
18258571,No,No,No,No,2,3.4,Orange,Average,40
18322684,Yes,Yes,No,No,2,3.7,Yellow,Good,30
18261309,No,Yes,No,No,1,3.5,Yellow,Good,30
304192,No,Yes,No,No,2,3.5,Yellow,Good,84
18381235,No,Yes,No,No,3,3.7,Yellow,Good,21
18365865,No,Yes,No,No,1,3.9,Yellow,Good,22
18282037,No,No,No,No,1,3.6,Yellow,Good,57
18415385,Yes,No,No,No,3,3.9,Yellow,Good,28
18180062,No,Yes,No,No,2,3.9,Yellow,Good,101
18368007,No,No,No,No,2,3.5,Yellow,Good,26
18383504,Yes,No,No,No,3,3.7,Yellow,Good,28
17977749,No,No,No,No,2,3.6,Yellow,Good,35
312684,No,No,No,No,2,3.7,Yellow,Good,51
18303696,No,Yes,No,No,2,3.5,Yellow,Good,39
303174,No,No,No,No,1,3.5,Yellow,Good,37
6877,No,No,No,No,2,2.3,Red,Poor,70
306975,No,Yes,No,No,1,2.3,Red,Poor,26
18014135,No,No,No,No,1,2.4,Red,Poor,42
18306533,Yes,No,No,No,4,4.1,Green,Very Good,56
18441539,Yes,No,No,No,2,0,White,Not rated,0
18340217,No,No,No,No,2,0,White,Not rated,0
18246068,No,Yes,No,No,2,2.8,Orange,Average,7
304564,No,No,No,No,1,2.8,Orange,Average,9
312265,No,No,No,No,2,3.1,Orange,Average,33
18378807,No,No,No,No,2,0,White,Not rated,0
18205653,No,No,No,No,1,0,White,Not rated,1
18458345,No,No,No,No,1,0,White,Not rated,0
311428,No,No,No,No,1,0,White,Not rated,0
18435818,No,No,No,No,2,0,White,Not rated,0
313316,No,Yes,No,No,2,3.4,Orange,Average,178
7528,Yes,Yes,No,No,3,4.5,Dark Green,Excellent,1262
1216,Yes,Yes,No,No,2,3.3,Orange,Average,199
305662,No,Yes,No,No,2,3.4,Orange,Average,483
305792,No,Yes,No,No,2,3.4,Orange,Average,346
305776,Yes,Yes,No,No,2,3.2,Orange,Average,241
18355106,No,Yes,No,No,1,3.8,Yellow,Good,158
308274,No,Yes,No,No,1,3.7,Yellow,Good,92
3538,No,Yes,No,No,1,3.6,Yellow,Good,115
18420450,No,Yes,No,No,1,3.9,Yellow,Good,94
306401,No,Yes,No,No,2,3.5,Yellow,Good,118
18257542,No,Yes,No,No,1,3.8,Yellow,Good,48
9290,Yes,Yes,No,No,2,3.6,Yellow,Good,321
301499,Yes,Yes,No,No,4,4,Green,Very Good,429
18025103,Yes,Yes,No,No,3,4.1,Green,Very Good,344
18424627,No,Yes,No,No,2,4.1,Green,Very Good,103
18403465,No,Yes,No,No,2,4.2,Green,Very Good,67
18372668,No,Yes,No,No,2,4.2,Green,Very Good,112
18224536,No,Yes,No,No,2,4,Green,Very Good,157
18128902,No,No,No,No,2,3,Orange,Average,8
18138454,No,No,No,No,1,3.3,Orange,Average,21
4602,No,Yes,No,No,2,2.7,Orange,Average,39
18341082,No,No,No,No,1,3.2,Orange,Average,27
18382055,No,No,No,No,1,3.2,Orange,Average,10
18391189,No,No,No,No,3,3.4,Orange,Average,16
311837,No,Yes,No,No,2,3.4,Orange,Average,20
254,No,Yes,No,No,3,2.8,Orange,Average,80
308113,No,Yes,No,No,2,2.8,Orange,Average,42
18365890,No,Yes,No,No,2,3.7,Yellow,Good,49
18354631,No,Yes,No,No,1,3.7,Yellow,Good,65
18336214,No,Yes,No,No,2,3.7,Yellow,Good,52
18265365,No,Yes,No,No,1,3.7,Yellow,Good,58
18363405,No,Yes,No,No,1,3.7,Yellow,Good,25
18322661,No,No,No,No,1,3.7,Yellow,Good,50
18261725,No,Yes,No,No,2,3.7,Yellow,Good,125
18157408,No,No,No,No,1,3.5,Yellow,Good,26
18429378,No,Yes,No,No,2,3.7,Yellow,Good,23
18439519,No,No,No,No,2,3.8,Yellow,Good,23
18433295,No,No,No,No,2,0,White,Not rated,1
18391171,No,No,No,No,2,0,White,Not rated,0
18400489,No,No,No,No,2,0,White,Not rated,1
18411599,No,No,No,No,1,0,White,Not rated,3
18265082,No,No,No,No,1,0,White,Not rated,2
313275,No,No,No,No,2,2.4,Red,Poor,38
18343001,No,No,No,No,3,4.3,Green,Very Good,62
18377905,Yes,Yes,No,No,3,4,Green,Very Good,32
18406140,No,Yes,No,No,2,4,Green,Very Good,101
18472606,No,Yes,No,No,2,4,Green,Very Good,34
18451577,No,Yes,No,No,1,4,Green,Very Good,53
312540,No,No,No,No,1,3.1,Orange,Average,10
18386419,No,No,No,No,2,3.1,Orange,Average,5
18412886,No,Yes,No,No,2,3.2,Orange,Average,12
18421029,No,No,No,No,1,3,Orange,Average,4
18332044,No,Yes,No,No,2,2.7,Orange,Average,7
18306553,No,Yes,No,No,2,3.1,Orange,Average,35
309451,No,Yes,No,No,2,3.4,Orange,Average,117
18203171,No,Yes,No,No,2,3.4,Orange,Average,67
312570,No,No,No,No,1,3.3,Orange,Average,26
18273621,No,No,No,No,1,3,Orange,Average,33
305919,No,No,No,No,2,3.3,Orange,Average,59
304520,No,No,No,No,2,2.6,Orange,Average,11
18292458,No,Yes,No,No,3,3.4,Orange,Average,21
4215,No,Yes,No,No,1,3.2,Orange,Average,15
18360143,No,Yes,No,No,2,3.6,Yellow,Good,41
18423890,No,Yes,No,No,2,3.9,Yellow,Good,67
312555,No,Yes,No,No,1,2.2,Red,Poor,41
18420454,No,Yes,No,No,2,4,Green,Very Good,27
3961,Yes,No,No,No,4,3.3,Orange,Average,57
3288,Yes,No,No,No,4,3,Orange,Average,17
7231,Yes,No,No,No,4,3.2,Orange,Average,52
18291211,Yes,No,No,No,4,3,Orange,Average,4
5768,Yes,No,No,No,3,2.7,Orange,Average,19
304276,Yes,No,No,No,2,3,Orange,Average,6
304279,Yes,No,No,No,3,3,Orange,Average,10
5717,No,No,No,No,4,3.2,Orange,Average,17
7496,Yes,No,No,No,4,3.6,Yellow,Good,94
309377,No,No,No,No,2,3.3,Orange,Average,96
5042,Yes,No,No,No,4,3.9,Yellow,Good,272
5044,Yes,No,No,No,4,3.8,Yellow,Good,390
5046,Yes,No,No,No,4,3.9,Yellow,Good,394
310700,Yes,No,No,No,4,3.4,Orange,Average,22
310699,No,No,No,No,4,3.7,Yellow,Good,45
2711,No,No,No,No,4,3.3,Orange,Average,36
2710,No,No,No,No,4,3.5,Yellow,Good,27
18285736,No,Yes,No,No,1,3.7,Yellow,Good,16
18291200,Yes,No,No,No,4,3.5,Yellow,Good,13
18291198,Yes,No,No,No,4,3.8,Yellow,Good,127
18446404,No,No,No,No,2,3.1,Orange,Average,6
6690,No,No,No,No,4,2.7,Orange,Average,27
306032,No,No,No,No,2,2.8,Orange,Average,23
18216898,No,No,No,No,1,3.1,Orange,Average,6
310487,No,Yes,No,No,1,3.3,Orange,Average,12
18352277,No,Yes,No,No,3,2.7,Orange,Average,7
4185,No,No,No,No,2,2.9,Orange,Average,13
18374686,Yes,No,No,No,2,3.1,Orange,Average,11
310870,No,No,No,No,2,3.1,Orange,Average,17
18435802,No,Yes,No,No,2,3.3,Orange,Average,7
311788,No,Yes,No,No,1,3,Orange,Average,10
312301,No,No,No,No,2,3.3,Orange,Average,10
18175242,No,No,No,No,1,2.9,Orange,Average,4
18350142,No,No,No,No,1,0,White,Not rated,0
18463967,No,No,No,No,2,0,White,Not rated,0
18463954,No,No,No,No,1,0,White,Not rated,0
18463969,No,No,No,No,2,0,White,Not rated,0
18350144,No,No,No,No,1,0,White,Not rated,2
18466414,No,No,No,No,1,0,White,Not rated,0
18332976,No,Yes,Yes,No,1,0,White,Not rated,2
18412860,No,Yes,No,No,1,0,White,Not rated,3
18391133,No,No,No,No,1,0,White,Not rated,0
18311952,No,No,No,No,2,0,White,Not rated,2
18350138,No,No,No,No,1,0,White,Not rated,0
313078,No,No,No,No,2,0,White,Not rated,3
18265716,No,No,No,No,1,0,White,Not rated,3
18382370,No,Yes,No,No,2,0,White,Not rated,2
18421451,No,No,No,No,1,0,White,Not rated,0
18427204,No,No,No,No,1,0,White,Not rated,0
18352171,No,No,No,No,1,0,White,Not rated,0
18458633,No,No,No,No,1,0,White,Not rated,0
18306504,No,No,No,No,1,0,White,Not rated,1
18458319,No,No,No,No,1,0,White,Not rated,0
18463955,No,No,No,No,2,0,White,Not rated,1
18337883,No,Yes,No,No,1,0,White,Not rated,1
18391145,No,No,No,No,1,0,White,Not rated,0
18277216,No,No,No,No,1,0,White,Not rated,0
312592,No,Yes,No,No,1,3.1,Orange,Average,82
9273,No,Yes,No,No,2,3.5,Yellow,Good,302
309134,No,No,No,No,2,3.7,Yellow,Good,276
18458638,No,No,No,No,1,0,White,Not rated,0
18337882,No,Yes,No,No,2,0,White,Not rated,3
18237342,No,No,No,No,2,2.9,Orange,Average,7
18383550,No,No,No,No,2,2.8,Orange,Average,8
302243,No,No,No,No,1,3.1,Orange,Average,10
18294576,No,No,No,No,2,3.2,Orange,Average,31
18233603,No,No,No,No,2,2.9,Orange,Average,5
304182,No,No,No,No,2,3.4,Orange,Average,87
18396424,No,No,No,No,1,3,Orange,Average,4
9967,No,No,No,No,2,3.3,Orange,Average,35
18350125,No,No,No,No,1,3.2,Orange,Average,25
302248,No,Yes,No,No,1,3.2,Orange,Average,44
310531,No,No,No,No,2,3.3,Orange,Average,27
312708,No,Yes,No,No,1,2.7,Orange,Average,14
18175288,No,No,No,No,1,2.5,Orange,Average,11
18124368,No,Yes,No,No,2,3.2,Orange,Average,11
18371415,No,Yes,No,No,2,3.9,Yellow,Good,43
305687,No,Yes,No,No,1,3.8,Yellow,Good,127
309642,No,No,No,No,2,3.6,Yellow,Good,60
18273546,No,Yes,No,No,2,3.7,Yellow,Good,51
18349911,Yes,No,No,No,2,3.6,Yellow,Good,45
300652,Yes,Yes,No,No,3,3.5,Yellow,Good,200
302239,Yes,No,No,No,2,3.6,Yellow,Good,76
18458317,No,No,No,No,2,0,White,Not rated,0
18237348,No,No,No,No,1,0,White,Not rated,1
18311959,No,No,No,No,1,0,White,Not rated,2
309308,No,Yes,No,No,1,2.4,Red,Poor,49
301559,Yes,No,No,No,4,3.8,Yellow,Good,305
301562,Yes,No,No,No,4,4,Green,Very Good,219
311480,No,No,No,No,2,2.9,Orange,Average,15
303866,No,No,No,No,1,2.8,Orange,Average,5
4188,No,No,No,No,1,2.9,Orange,Average,6
311844,No,Yes,No,No,1,2.7,Orange,Average,10
308681,No,No,No,No,1,2.8,Orange,Average,14
2817,No,Yes,No,No,1,2.9,Orange,Average,13
5927,No,No,No,No,1,0,White,Not rated,0
301734,No,No,No,No,1,2.9,Orange,Average,6
309851,No,Yes,No,No,2,3.3,Orange,Average,153
300097,No,Yes,No,No,1,3.4,Orange,Average,151
18466966,No,No,No,No,1,3.2,Orange,Average,12
306524,No,Yes,No,No,1,3,Orange,Average,89
1453,No,Yes,No,No,2,3.1,Orange,Average,122
1451,No,No,No,No,1,2.7,Orange,Average,83
300082,No,No,No,No,1,2.9,Orange,Average,7
313479,No,No,No,No,2,3.1,Orange,Average,21
9122,No,No,No,No,1,3.5,Yellow,Good,66
3559,No,Yes,No,No,2,3.6,Yellow,Good,69
18265678,No,Yes,No,No,1,3.6,Yellow,Good,60
2165,No,Yes,No,No,2,3.6,Yellow,Good,369
6769,No,No,No,No,1,3.7,Yellow,Good,63
18441791,No,No,No,No,1,0,White,Not rated,2
1454,No,Yes,No,No,1,2.4,Red,Poor,83
6775,No,Yes,No,No,1,2.2,Red,Poor,142
306043,Yes,No,No,No,3,3.2,Orange,Average,36
2100712,No,No,No,No,3,4.6,Dark Green,Excellent,394
2100478,No,No,No,No,3,3.9,Yellow,Good,360
18384506,No,No,No,No,2,4.7,Dark Green,Excellent,126
2100108,No,No,No,No,2,4.1,Green,Very Good,290
2100921,No,No,No,No,3,4.2,Green,Very Good,110
2100565,No,No,No,No,3,4.1,Green,Very Good,304
2100870,No,No,No,No,3,4.4,Green,Very Good,129
2100861,No,No,No,No,4,4.4,Green,Very Good,222
18381932,No,No,No,No,2,4.1,Green,Very Good,124
18397909,No,No,No,No,2,4,Green,Very Good,28
2100702,No,No,No,No,4,4.9,Dark Green,Excellent,774
2100101,No,No,No,No,3,3.6,Yellow,Good,327
2100322,No,No,No,No,1,3.6,Yellow,Good,142
2100784,No,No,No,No,2,4.1,Green,Very Good,377
2100849,No,No,No,No,2,4.2,Green,Very Good,99
18480196,No,No,No,No,2,4.1,Green,Very Good,25
2100719,No,No,No,No,3,4.1,Green,Very Good,179
2100676,No,No,No,No,2,4.3,Green,Very Good,369
2100074,No,No,No,No,3,4,Green,Very Good,256
18224282,No,No,No,No,2,4.3,Green,Very Good,233
2100776,No,No,No,No,2,4.3,Green,Very Good,96
90744,Yes,Yes,No,No,3,4.3,Green,Very Good,3374
18452864,No,No,No,No,3,4.9,Dark Green,Excellent,200
97824,Yes,Yes,No,No,3,4.7,Dark Green,Excellent,1932
18443506,Yes,No,No,No,3,3.8,Yellow,Good,144
90847,No,Yes,No,No,3,4.6,Dark Green,Excellent,2553
18280329,Yes,Yes,No,No,2,4,Green,Very Good,682
96626,Yes,No,No,No,3,4.3,Green,Very Good,860
94286,No,No,No,No,3,4.9,Dark Green,Excellent,5434
96776,No,No,No,No,2,4.8,Dark Green,Excellent,1023
18418733,No,No,No,No,3,4.2,Green,Very Good,79
18418730,Yes,No,No,No,3,4.2,Green,Very Good,221
93766,Yes,Yes,No,No,4,4.4,Green,Very Good,2218
18356469,Yes,No,No,No,3,4.1,Green,Very Good,594
97503,Yes,No,No,No,3,4.1,Green,Very Good,1431
92577,No,Yes,No,No,3,4.2,Green,Very Good,1859
18307251,No,No,No,No,2,4.7,Dark Green,Excellent,344
18313013,No,Yes,No,No,3,3.9,Yellow,Good,616
18312984,Yes,No,No,No,3,4.1,Green,Very Good,571
1401756,No,No,No,No,3,3.7,Yellow,Good,238
1400544,No,No,No,No,3,4.1,Green,Very Good,100
18254231,No,No,No,No,1,4.1,Green,Very Good,152
1402314,No,No,No,No,4,4.1,Green,Very Good,37
1400466,No,No,No,No,2,3.9,Yellow,Good,430
1401934,No,No,No,No,3,4.2,Green,Very Good,304
1401548,No,No,No,No,3,4,Green,Very Good,404
1400460,No,No,No,No,3,3.8,Yellow,Good,214
1400056,No,No,No,No,3,4,Green,Very Good,496
1400169,No,No,No,No,4,3.8,Yellow,Good,209
1400186,No,No,No,No,4,4.3,Green,Very Good,334
1402335,No,No,No,No,2,3.1,Orange,Average,26
1400555,No,No,No,No,2,3.9,Yellow,Good,502
1401948,No,No,No,No,2,3.8,Yellow,Good,69
18395137,No,No,No,No,2,3.9,Yellow,Good,69
1400121,No,No,No,No,4,4,Green,Very Good,413
1402028,No,No,No,No,2,4.3,Green,Very Good,87
1401857,No,No,No,No,3,4.1,Green,Very Good,181
1402089,No,No,No,No,2,4.3,Green,Very Good,171
1402050,No,No,No,No,3,4,Green,Very Good,341
101212,No,Yes,No,No,2,4.7,Dark Green,Excellent,1469
101834,No,No,No,No,3,3.9,Yellow,Good,676
101884,No,Yes,No,No,3,4,Green,Very Good,582
102813,No,Yes,No,No,2,4.4,Green,Very Good,389
101259,No,Yes,No,No,3,4.4,Green,Very Good,843
103065,No,No,No,No,3,4,Green,Very Good,212
100080,No,No,No,No,3,4.3,Green,Very Good,1478
103147,No,No,No,No,3,3.9,Yellow,Good,67
101311,No,Yes,No,No,3,4.2,Green,Very Good,633
100305,No,No,No,No,3,4,Green,Very Good,916
102215,No,No,No,No,4,4.5,Dark Green,Excellent,420
102216,No,No,No,No,4,4.3,Green,Very Good,308
18209498,No,Yes,No,No,4,4.9,Dark Green,Excellent,322
103019,No,Yes,No,No,2,4.2,Green,Very Good,198
103090,No,No,No,No,2,4.1,Green,Very Good,148
102531,No,Yes,No,No,2,4.3,Green,Very Good,798
100306,No,No,No,No,3,4.3,Green,Very Good,1121
18454586,No,No,No,No,3,2.6,Orange,Average,46
102504,No,Yes,No,No,3,3.9,Yellow,Good,310
102867,No,Yes,No,No,2,3.7,Yellow,Good,112
2300061,No,No,No,No,2,3.3,Orange,Average,148
2300483,No,No,No,No,3,3.3,Orange,Average,51
2300065,No,No,No,No,2,3.9,Yellow,Good,97
18377936,No,No,No,No,3,4,Green,Very Good,24
2300188,No,No,No,No,4,4,Green,Very Good,54
18407105,No,No,No,No,2,3.5,Yellow,Good,43
2300497,No,No,No,No,1,3.6,Yellow,Good,34
2300183,No,No,No,No,2,3.9,Yellow,Good,97
2300476,No,No,No,No,2,4.1,Green,Very Good,87
