ID,Name,Dribbling,BallControl,Acceleration,Balance,Stamina,Strength,Vision,Release Clause
201303,R. Falk,76,76,84,89,90,64,73,11
210007,André Ramalho,62,68,52,66,73,77,66,10
192087,G. Schennikov,67,72,84,72,84,63,66,14
206424,M. Morozyuk,67,69,74,85,82,37,76,10
186456,J. van der Heijden,69,75,40,63,72,75,72,7
201818,A. Musa,75,73,95,86,88,48,66,15
202330,A. Diaby,71,66,91,81,78,58,66,14
158810,G. İnler,72,75,49,59,65,73,73,4
173146,L. Cigarini,71,77,66,77,64,64,77,9
206171,Júnior Urso,68,74,66,77,82,74,66,11
206427,B. Butko,68,70,80,66,77,63,63,13
220763,R. Thomas,78,79,77,78,75,60,78,13
229723,M. Jensen,73,74,74,79,87,63,80,21
215644,Burgui,78,77,74,63,78,62,69,19
225116,A. Meret,16,22,41,48,29,65,21,28
193116,M. Gonalons,67,74,65,65,62,78,65,
213597,D. Valdés,74,75,80,67,75,74,75,15
200798,Marafona,22,13,36,35,29,60,56,8
222558,R. Karsdorp,76,75,86,65,72,69,67,13
190558,I. Opara,49,57,77,66,76,85,48,10
225375,K. Laimer,74,75,74,72,84,68,70,15
179551,O. Kamara,69,75,71,70,79,77,63,11
205408,S. Gentiletti,59,65,69,62,38,78,52,4
188768,Serey Dié,68,73,70,79,75,74,64,4
189280,A. Westwood,67,74,63,77,80,66,74,12
201313,C. Ciano,76,77,87,78,68,62,72,12
223329,A. Conti,74,76,75,68,87,59,63,15
176993,Bojan,75,74,75,85,57,40,76,13
212067,C. Vargas,16,19,42,45,35,67,50,
189795,Éder,67,69,73,61,73,83,71,14
206436,Y. Benzia,79,76,72,72,72,58,77,
170084,W. Hennessey,8,23,40,51,29,68,58,8
221797,E. Thommy,77,78,79,77,66,51,74,15
224869,Bustinza,56,71,66,70,77,70,50,15
232805,Bernardo,63,70,74,66,76,69,49,15
177765,P. Cissé,73,76,76,72,69,72,65,8
183141,Oier,20,20,45,40,43,66,46,10
205670,D. Gayle,70,71,85,81,70,62,48,
223334,Joelinton,76,74,77,69,69,84,64,16
159591,A. Pérez,59,71,49,60,66,74,72,1
165735,B. Jones,18,22,52,30,40,72,30,2
198504,J. Drmić,74,72,75,73,65,72,57,15
233064,M. Mount,76,79,77,75,74,46,78,
49000,A. McGregor,18,29,33,51,30,71,60,2
190824,O. Elabdellaoui,75,74,83,81,85,68,69,15
210537,R. Steffen,75,76,87,80,79,58,71,12
213353,K. Kanga,75,77,80,91,85,57,75,15
193897,J. Ananidze,76,72,84,90,77,27,75,19
194665,S. Ilsanker,50,58,38,38,78,84,56,9
216939,A. Blake,11,28,43,42,41,68,11,9
230507,Nicholas Aldair,72,75,59,60,83,77,69,14
235883,R. Sessegnon,74,76,85,85,78,55,71,30
230252,Jorginhson,75,73,71,77,74,66,77,11
239212,Carlitos,78,75,88,87,73,69,70,10
178284,L. Nguyen,75,74,74,74,65,60,76,9
240493,A. Paschalakis,18,11,53,59,34,76,45,12
202350,Fabrício,76,78,66,70,82,74,69,9
226414,M. Coco,78,76,86,71,60,63,67,20
197231,K. Babacar,72,76,70,59,65,78,48,15
214639,Postigo,52,65,59,54,67,83,48,11
230767,Renato Sanches,77,77,79,90,86,76,67,19
190576,M. Caruzzo,32,65,43,39,81,80,60,4
235634,G. Konan,78,76,85,75,90,66,67,17
224883,S. Mounié,64,70,66,54,66,83,61,20
209781,P. Capelle,76,76,74,67,78,67,73,9
230005,T. Davies,76,77,69,72,74,68,76,21
177525,N. Dirar,77,78,78,65,75,77,69,10
198006,J. Toornstra,71,74,63,72,92,70,73,9
207734,Paulinho,73,74,73,90,70,35,79,22
209782,S. Larsson,82,80,74,76,72,64,74,12
236920,J. Kluivert,82,78,91,83,69,61,72,21
171896,H. Ayala,51,64,55,44,74,75,55,7
231545,Miguel Silva,8,11,48,33,27,58,40,14
213114,D. Rolán,76,74,74,69,68,66,74,
222331,L. Klostermann,65,70,79,60,74,74,53,15
225659,G. Rodríguez,59,72,53,52,75,81,62,13
222077,M. Locatelli,73,79,63,54,75,69,75,
189053,F. Caputo,72,70,85,77,74,74,55,12
221310,A. Roa,79,77,79,74,66,57,74,
194174,Keko,75,76,75,73,55,67,78,
200831,A. El Khayati,77,78,74,69,75,71,78,10
210047,F. Schär,64,69,60,61,69,77,68,15
238463,A. Haidara,75,75,79,74,81,69,75,17
219777,Chema Rodríguez,54,67,70,61,70,76,54,15
170369,G. dos Santos,78,78,85,91,62,44,71,10
202882,T. Bifouma,77,77,93,73,67,71,65,17
230274,Dani Rochelinhas,75,76,81,67,71,54,76,13
202115,M. Ostrzolek,73,76,77,76,78,65,59,10
217731,Sandro,75,81,74,79,57,66,56,
178051,L. Deaux,65,71,51,52,87,80,69,10
194947,J. Vuković,48,58,48,31,60,89,45,11
132740,J. Hansen,12,35,41,64,44,68,68,4
216452,Gonçalo Paciência,79,76,62,74,75,78,65,18
229764,Córdoba,81,75,85,78,66,65,69,23
190854,P. Pekarík,73,76,72,76,69,65,49,7
198023,Ximo Navarro,65,72,71,72,88,70,59,12
179591,Pablo Hernández,74,79,72,82,74,55,81,8
192904,G. Kashia,55,67,49,58,73,82,56,7
165769,Cássio,12,22,34,45,30,64,60,743K
172425,S. Bamba,58,57,53,32,52,89,38,5
176009,S. Kums,73,78,63,78,69,63,75,9
224394,Fábio Martins,83,79,78,77,63,65,73,18
188042,M. Suárez,77,75,69,67,42,65,76,9
209547,S. Mitrović,51,62,48,43,67,78,43,13
164491,D. Aogo,74,74,67,66,74,76,72,8
210828,B. Engels,53,65,53,33,69,76,61,18
213388,F. Tait,79,76,77,79,72,51,76,18
238476,D. Zagadou,49,54,52,34,61,87,42,17
188556,M. Diamé,76,74,67,69,79,79,67,11
205966,A. Younes,88,84,84,92,79,50,76,14
210831,B. Verstraete,64,70,79,75,87,71,68,12
211856,K. Akpoguma,59,63,69,51,67,78,38,15
219792,B. Santamaria,76,78,63,69,75,63,74,16
46736,E. Moretti,49,64,48,65,39,68,31,2
193425,H. Behrens,69,73,67,62,92,79,69,12
215698,M. Maignan,22,24,44,55,28,76,50,17
231826,Y. Karamoh,80,79,84,65,72,61,70,
192146,V. Ignatiev,73,75,82,68,74,65,73,9
208787,A. Thomasson,74,77,68,83,67,54,76,17
212883,D. Amartey,70,70,70,66,86,82,58,14
152211,R. Özcan,13,14,52,36,36,72,32,5
203668,A. Donnarumma,75,72,82,66,78,64,55,11
199829,Timor,64,72,53,62,75,76,75,9
211093,C. McGregor,75,77,82,84,90,67,70,16
219797,R. Martínez,75,76,78,66,65,81,63,18
244373,V. Buyalskyi,75,73,70,88,78,34,75,19
184469,H. Arter,69,75,65,75,71,69,73,
208534,A. Mawson,56,65,57,49,56,83,43,19
227222,F. Guilbert,66,71,70,73,78,76,56,20
229270,M. Lemos,68,75,65,61,65,74,51,
202135,S. Sturaro,76,77,74,67,80,78,69,
208535,A. Duncan,71,74,77,70,80,72,67,15
215703,Marlon,64,72,63,59,66,78,46,15
187800,M. Isla,75,73,80,78,79,68,68,9
225945,Thiago Maia,70,74,69,64,75,74,65,18
230042,Y. Aït Bennasser,78,80,73,68,70,67,73,21
176794,O. Toivonen,74,76,51,51,76,78,76,8
189338,J. Urretaviscaya,75,76,84,73,72,60,72,11
237211,Yuri Ribeiro,74,76,78,78,77,64,68,17
194203,N. Tomović,62,68,68,66,69,77,46,8
183966,F. Roncaglia,59,69,61,69,65,72,59,9
215199,R. Botta,78,75,78,73,72,67,79,10
225439,R. Mandragora,76,75,54,74,76,77,75,21
186783,A. Adomah,74,74,86,62,74,68,70,12
235424,D. Samassékou,68,73,68,77,80,67,72,16
191648,M. Yoshida,60,66,58,57,66,76,50,10
193440,N. Viergever,63,67,67,67,85,74,50,8
198817,R. Amalfitano,73,74,67,74,78,46,76,13
211361,D. Cataldi,72,77,74,75,68,65,73,15
241827,Martín,65,75,74,67,77,60,49,16
194979,Tiago Pinto,75,76,86,77,82,64,69,10
211108,Fernandinho,78,77,80,79,78,66,66,19
230564,M. Gaćinović,81,79,78,79,77,53,76,17
232869,G. Shoji,47,57,75,69,82,79,31,10
138918,L. Rigoni,70,75,67,58,74,70,73,7
205478,M. Krmenčík,69,71,72,57,65,84,60,21
169638,C. Daniels,74,74,74,72,73,68,71,8
202151,K. Stafylidis,72,75,76,75,70,72,41,12
226215,Sabin Merino,80,76,69,44,53,66,73,
202408,A. Flint,33,57,47,27,69,90,42,12
235944,Brais Méndez,78,80,71,52,70,70,78,24
225193,Merino,76,78,61,60,68,74,76,23
176553,S. Missiroli,72,77,66,36,76,62,72,9
202410,Serantes,16,25,55,41,44,52,43,12
229034,V. Guzmán,73,74,75,74,81,64,71,16
178090,D. Biseswar,80,76,74,80,63,63,72,14
214955,E. Mas,71,74,78,64,87,76,69,7
179884,Nuno Pinto,72,74,76,76,82,60,60,9
216749,Carlos Mané,80,74,84,90,63,37,74,20
229037,Borja Valle,77,76,73,59,72,65,60,14
168621,Zeca,72,74,75,76,90,70,68,9
189357,C. Toselli,16,33,56,40,44,70,55,6
200110,M. Bizot,12,32,45,40,32,64,47,9
207790,K. Ayhan,64,68,65,64,68,77,65,14
210862,Ricardo Ferreira,41,61,50,49,60,77,33,15
183982,N. Roux,74,74,69,76,66,76,64,13
212911,Hernâni,80,77,92,70,60,59,67,14
199601,M. Çağıran,74,75,69,61,79,78,73,15
136113,W. Morgan,58,61,30,48,50,87,49,4
220337,J. Alonso,63,68,64,62,76,85,56,
188337,M. Wakaso,75,76,87,85,81,74,71,15
206003,Y. Mvogo,18,27,43,57,28,74,58,12
230323,Kaíquão Castro,9,21,34,41,41,81,71,5
211124,P. Hurtado,75,76,80,73,65,59,74,14
214196,D. Bocanegra,61,72,69,56,87,74,61,6
227508,Melero,70,75,59,67,73,69,76,19
194996,Borja Bastón,66,74,51,34,63,91,65,
198581,O. Murillo,46,56,66,43,66,83,44,8
202934,O. Onazi,72,75,83,91,85,68,72,15
209846,C. Günter,72,68,73,63,85,76,51,12
211382,I. Amadou,65,68,69,68,77,82,65,16
222390,Unai López,75,76,74,89,79,54,73,21
225719,K. Iheanacho,77,76,78,68,69,70,65,21
232119,C. Söyüncü,57,59,67,58,67,78,49,18
213689,B. Pearson,69,71,71,75,90,78,63,17
211899,F. Niederlechner,71,68,68,62,77,78,59,13
205756,S. Denswil,63,68,45,53,64,85,64,11
142780,G. Rodríguez,57,67,62,58,66,78,65,3
161468,P. Guiñazú,63,70,58,77,89,79,69,675K
220093,H. Hateboer,77,75,76,64,86,72,67,16
215998,I. Fernández,78,75,75,66,82,70,75,9
231102,L. Blas,79,79,84,74,63,60,69,23
235454,M. Sarr,62,67,74,70,79,79,63,18
146111,Mikel Rico,62,70,54,73,79,76,77,8
234943,F. Neuhaus,77,78,74,75,75,58,78,20
124607,S. İnan,73,78,55,61,66,65,80,7
149184,C. Maggio,70,77,68,68,79,77,58,1
196801,Mexer,59,69,52,64,74,79,54,10
149185,F. Magnanelli,56,72,67,64,69,70,70,5
219841,J. Figal,69,73,73,63,79,73,57,13
207555,F. Helander,52,54,46,54,63,83,45,12
211907,J. Gondorf,73,74,72,83,90,75,74,11
210372,R. Ghezzal,80,80,73,73,68,61,76,16
213956,Adama,89,83,97,83,75,83,57,22
222148,O. Duda,79,80,70,75,78,55,75,18
224196,R. Bensebaini,68,73,69,60,77,79,58,14
212933,L. Depoitre,64,73,48,48,69,90,65,12
241095,N. Vlašić,83,76,77,74,71,66,72,25
188103,Rochina,80,78,74,68,69,73,76,15
201417,M. Doherty,74,75,74,68,89,73,66,14
204233,C. Musonda,82,79,89,84,60,41,67,
210377,João Teixeira,77,76,76,74,66,65,74,19
165321,S. Ward,71,73,63,62,78,72,64,7
221130,Y. Cardinale,25,30,53,47,36,76,48,12
135883,S. Francis,67,70,49,58,55,77,63,5
230348,Lafortiscinho,72,71,81,70,81,62,57,11
188876,M. Valdifiori,70,79,54,62,55,66,80,7
190156,Rubén Pérez,62,72,54,67,77,71,74,11
197837,D. Boyata,57,61,66,59,77,90,32,12
198861,N. Mendy,71,76,71,87,77,68,63,13
217805,A. Martín Arias,18,22,62,57,35,65,28,10
228302,Pedraza,78,77,80,57,75,69,66,20
182736,Ricardo,16,16,36,38,41,67,30,3
3281,Tarantini,71,75,51,52,54,78,77,7
204497,K. Stöger,76,75,74,77,77,60,79,17
210897,C. Mbemba,63,68,70,63,68,83,43,16
201938,A. Limbombe,78,76,88,83,71,56,52,17
175314,K. McDonald,66,74,47,61,70,77,68,10
208339,O. Niasse,75,73,78,67,74,72,61,13
215251,G. Herrera,20,20,53,54,40,63,16,10
220883,R. Borré,77,74,82,80,69,68,72,15
190931,E. Zukanović,50,63,61,39,66,84,51,8
236245,A. Elis,78,77,91,63,73,72,71,16
174549,M. Fernández,78,80,75,74,64,60,78,9
213974,D. Rodríguez,55,75,72,75,78,69,55,9
199383,T. Klose,27,52,48,31,65,84,54,9
201943,A. Cornelius,67,74,67,60,66,93,56,
211927,Kwon Chang Hoon,75,78,76,84,71,53,75,18
226777,C. Larin,67,69,69,44,69,86,53,20
234201,Tchê Tchê,78,76,82,79,76,50,75,17
195033,M. Leckie,76,75,91,78,77,70,65,12
214491,L. Quiñones,76,75,90,67,62,63,70,
192476,Fontàs,58,67,32,35,41,84,56,10
169181,K. Vermeer,25,39,60,57,36,57,66,5
172768,A. Surman,67,77,59,72,72,65,78,11
198113,M. Höger,71,75,55,61,86,77,72,10
157665,S. Dann,38,60,38,51,56,77,48,9
244193,Jovane Cabral,81,77,87,83,71,68,68,26
180706,C. Cathcart,47,59,40,56,59,77,47,10
220132,Zaldúa,55,68,69,71,65,60,34,15
194020,Pelé,66,72,63,63,77,74,66,13
184037,M. Kelly,58,67,46,53,61,76,39,12
189157,Y. Bolasie,79,81,79,74,70,74,68,
215270,L. Zelarayán,79,75,78,76,72,59,78,13
158438,Gelson Fernandes,64,67,66,67,90,75,68,8
187366,D. Glushakov,72,78,71,74,80,71,75,9
221671,Lee Jae Sung,73,74,69,62,91,69,80,14
175847,Baiano,74,72,76,76,83,67,50,9
212456,A. Hurtado,81,74,92,75,75,71,68,10
162280,A. Mierzejewski,77,76,75,78,77,70,74,13
226537,V. Janssen,67,75,60,66,57,77,64,16
196073,E. Paredes,73,75,68,68,68,80,69,3
215018,B. Alemán,76,74,78,65,71,73,73,11
234986,P. Retsos,46,65,69,54,76,74,42,17
237034,J. Hernández,72,65,88,72,74,76,61,
191210,S. Corchia,75,75,74,77,68,67,67,
204523,Rubén Pardo,75,76,64,74,55,57,80,17
214763,P. Goltz,56,62,54,48,67,85,59,4
215531,D. Türüç,76,76,77,76,81,65,75,18
212204,B. Mechele,46,61,60,57,73,79,34,11
230381,Kaimo Lima,68,70,76,59,61,77,58,4
188397,R. Rodelin,75,77,68,55,82,76,72,14
152814,Bobô,70,68,67,66,67,79,68,8
157678,L. Ciman,63,72,65,68,73,70,64,8
177134,D. Ba,71,73,72,53,65,78,68,9
177390,H. Medunjanin,79,75,65,42,72,74,76,6
192238,José Cañas,48,68,55,68,74,72,67,9
237297,Y. Osorio,44,59,57,44,66,87,33,
182001,Titi,46,66,32,45,52,88,49,10
210930,Carles Gil,78,79,68,75,62,56,75,13
192242,P. Lasne,73,75,66,66,75,77,74,13
225523,Lekue,76,75,90,73,79,73,70,15
218868,A. Silva,78,76,84,79,85,60,74,10
236276,A. Danjuma Groeneveld,79,80,86,66,78,66,68,18
237556,C. Luyindama,45,58,66,46,73,92,51,12
199669,L. González Pirez,64,70,72,54,83,76,64,11
199158,Sergio Álvarez,65,72,70,60,90,76,73,15
215798,M. Cornet,74,74,87,78,82,68,66,18
211703,M. Schnatterer,70,74,73,71,75,64,72,8
237303,O. Kharbin,73,71,79,69,65,71,62,16
229624,Sergi Guardiola,78,79,61,68,47,75,57,
236792,T. Souček,58,69,64,57,85,75,68,20
189945,Y. Ravet,74,73,77,70,64,66,75,12
202746,T. Serero,74,80,83,90,83,39,72,10
200443,B. Douglas,65,72,76,73,86,59,72,11
206075,S. Johnstone,16,18,45,27,42,68,48,13
212476,Medrán,71,77,60,71,62,56,77,
156412,J. Corona,13,20,41,60,25,52,40,765K
197117,I. Fetfatzidis,77,82,89,91,68,47,74,15
214781,S. Romero,74,75,74,70,71,74,71,9
169214,S. Sinclair,76,74,91,82,85,62,66,12
201215,L. Krejčí,79,78,79,79,73,47,72,12
191488,L. Orbán,57,67,57,51,68,76,58,7
213761,A. Hamdallah,70,73,72,68,62,75,65,10
220673,R. Tapia,74,76,72,67,77,77,66,10
221697,O. Watkins,77,72,79,73,66,68,74,17
230401,Duirval Diniz,41,55,56,53,61,82,45,3
197890,Arribas,48,68,40,57,63,78,40,7
199170,B. Dabo,74,74,68,69,78,79,68,12
215042,G. Lezcano,75,73,85,87,79,70,62,8
239875,Bebeto,71,70,79,76,86,58,52,9
194053,L. Sobiech,32,55,45,33,60,85,42,7
198150,Guerrero,70,71,66,71,74,62,64,13
210439,K. Boutaïb,67,74,69,57,71,79,57,10
159240,M. Krohn-Dehli,72,74,67,78,61,66,78,4
208137,Lucas Torró,62,72,65,39,82,81,61,13
176137,J. Vossen,68,73,63,73,81,66,73,8
192009,J. Rodríguez,10,23,55,58,37,78,40,
154634,M. Pasqual,72,77,67,75,68,66,70,1
233738,Zubeldia,66,73,65,59,65,67,72,18
189707,Da Costa,11,20,42,40,30,63,34,4
176652,D. Kolář,74,71,62,69,72,66,76,10
215053,M. Zaldivia,60,60,60,54,80,78,60,8
231949,S. Ghoddos,73,74,86,90,79,73,68,16
239117,A. Bălută,74,73,89,84,75,62,64,16
200463,T. Melia,17,30,39,34,32,68,48,5
216079,A. Di Gaudio,76,75,88,93,86,31,69,10
238095,N. Milenković,60,61,68,40,79,82,49,14
143632,V. Demirel,25,28,32,35,42,83,50,1
189456,L. Cooper,53,61,49,66,72,79,47,11
230417,Edercinho Sepa,64,70,74,68,77,69,63,8
221714,A. Morelos,74,72,79,80,74,85,63,18
186130,J. Chester,60,63,68,71,67,78,49,8
193554,D. Sakho,72,72,71,60,60,79,56,
225299,E. Velázquez,53,71,63,50,69,77,35,16
198420,M. Waris,75,75,91,83,66,62,72,
181780,T. Matavž,69,74,52,53,67,76,62,8
195860,Y. Khacheridi,47,43,50,34,60,85,33,9
212245,Y. Gerhardt,74,77,68,66,75,75,75,12
234774,K. Laifis,68,68,62,57,75,72,67,10
189462,J. Hoilett,76,75,88,83,58,63,73,11
230423,Pascoal Muscato,70,72,53,66,70,80,66,9
215064,J. Furch,65,72,49,51,77,85,63,10
195096,Fransérgio,73,75,51,52,70,75,71,12
225305,S. Gümüş,74,77,87,76,67,67,72,15
197402,Anselmo,63,70,73,72,78,80,58,7
215322,J. Silva,72,73,79,73,78,65,60,
210972,Manquillo,71,74,74,65,78,64,39,12
189468,Daniel Candeias,74,74,90,76,81,64,69,10
215069,R. Rey,20,23,55,53,31,59,53,10
244253,U. Račić,66,80,54,52,76,77,68,17
205598,André Sousa,74,76,68,65,77,75,72,
215070,G. Ortíz,42,50,68,59,77,79,35,10
216350,A. Ademi,69,72,58,55,84,81,68,13
221982,P. Roberts,81,78,79,90,60,33,76,
194334,Daniel Ayala,66,67,67,54,74,78,60,11
210719,M. Kempf,56,61,65,59,61,80,54,12
211999,R. Khedira,57,68,54,57,79,79,59,11
215071,M. Casco,75,71,85,82,92,70,65,6
234015,Caio Milaçar,75,75,68,85,67,44,76,5
186143,O. Norwood,62,75,59,73,69,58,76,
186912,C. Träsch,67,70,67,65,81,74,70,7
205601,C. Atsu,76,74,92,92,68,36,70,13
227873,A. Touré,72,73,72,64,76,74,56,13
163873,Eduardo,11,32,42,57,18,69,40,
173857,M. Andújar,16,20,45,40,38,70,40,3
206114,K. Olsson,75,77,77,70,78,54,79,10
207650,E. Krafth,68,68,72,71,76,68,60,
189218,R. Jack,67,74,66,65,91,73,66,11
205347,M. Luongo,74,72,73,76,92,72,70,12
215331,L. Jara,72,74,69,60,86,79,66,7
172835,M. Andreolli,49,55,44,55,30,79,28,6
187939,A. Chahechouhe,77,77,77,73,72,62,65,9
210468,I. Kutepov,38,54,32,55,70,82,46,15
216356,J. Pivarić,71,72,78,71,77,61,50,9
223524,E. Goldaniga,48,59,43,35,56,78,19,
230437,Elias Fontoira,74,75,68,69,74,71,77,3
244517,E. Saric,72,73,74,73,76,73,76,8
191269,S. Al Faraj,71,75,67,69,72,73,76,9
197926,L. Crisetig,72,76,48,68,76,76,74,
205351,A. Pritchard,74,76,75,85,62,32,76,15
221479,D. Calvert-Lewin,76,74,78,64,75,73,60,19
240679,T. Koopmeiners,67,75,69,69,80,74,76,15
173608,Joselu,71,75,58,52,65,77,68,11
177448,G. Svensson,64,70,52,59,87,77,64,6
230186,Enaldo Praz,61,69,71,65,81,62,70,7
202539,L. Griffiths,72,69,82,76,72,67,64,11
206124,W. Katsande,71,69,68,74,81,70,63,7
144172,S. Kırıntılı,13,13,41,51,30,59,36,6
221740,E. Crivelli,65,74,40,41,72,85,64,18
205869,Jairo,79,74,86,87,66,50,67,12
212269,R. Bazoer,75,77,75,74,76,73,71,
198190,G. Cunningham,70,69,75,69,79,72,55,10
156975,C. Berra,48,56,30,35,79,90,51,4
176687,A. Beck,71,72,71,70,69,69,59,6
205360,K. Roofe,71,72,79,78,75,67,67,14
197681,G. Imbula,81,79,70,67,78,72,71,
199729,D. Royer,77,75,87,76,82,68,66,8
212273,C. Njie,73,67,91,82,76,61,60,15
220209,K. Lawrence,68,69,89,71,83,77,46,10
184626,N. Sánchez,55,56,50,49,79,82,45,6
202035,N. Benezet,75,76,78,86,62,58,73,12
189491,O. Şahan,74,74,76,71,84,59,74,10
190772,M. Besler,58,69,71,70,80,76,60,6
193077,D. Falcinelli,70,74,69,63,66,74,58,12
200758,L. Moore,62,69,67,66,78,81,60,12
177974,A. Aguilar,65,68,44,53,72,77,68,3
241463,Dani Raba,77,75,75,62,69,63,72,18
188727,B. Poulain,38,56,34,40,66,80,58,6
194359,Y. Nagatomo,65,68,89,91,78,57,59,7
186680,Raúl Fernández,16,14,36,49,32,79,45,6
186681,Alberto,12,30,62,50,40,60,31,6
193337,J. Obi,77,77,84,86,65,68,72,12
193849,C. Hourihane,65,72,65,76,88,69,76,11
228666,B. Kuwas,83,76,84,76,71,68,70,10
230202,Jailson Caeiro,73,71,77,77,82,62,51,9
203067,D. Chará,67,69,74,81,86,68,62,5
179515,T. Mykhalyk,55,62,52,57,69,80,48,4
200765,M. Bešić,71,77,61,73,69,74,68,
135742,Alexis,49,64,51,60,68,77,48,6
215103,E. Puch,77,77,82,79,77,60,70,
230207,Kel Perinho,59,67,40,45,59,85,59,3
202048,C. Coady,61,68,45,52,74,75,67,12
188992,M. Estigarribia,73,72,81,71,77,68,62,8
199745,E. Sviatchenko,43,66,63,69,75,79,61,8
230209,Hugo Goiteira,50,55,46,32,61,88,43,9
231745,L. Dimata,74,70,79,63,71,79,65,
226370,André Horta,79,77,72,84,76,67,74,14
230466,Fábio Melitinho,74,73,45,76,68,44,75,5
208451,R. Quaison,77,77,79,75,78,74,68,14
236355,Luiz Felipe,62,66,72,46,55,68,52,14
177475,T. Sippel,13,19,50,41,41,65,31,6
193091,B. Nuytinck,50,58,34,38,55,78,44,10
215108,J. Buffarini,73,72,86,79,85,74,62,6
200773,A. Wakaso,65,66,69,61,83,76,57,12
232517,N. Silva,79,70,90,94,69,30,67,8
184133,Castro,74,75,68,72,75,77,76,11
206662,M. Hedges,44,63,60,51,82,89,42,7
206407,João Pereira,75,73,71,82,75,51,68,3
207431,Insua,44,65,52,63,53,75,52,
213063,Róber,56,70,63,64,72,75,52,
230215,Osvaldo Lodeiro,44,63,69,43,41,84,47,8
190535,Míchel,75,79,61,62,58,63,72,12
211784,N. Maupay,68,71,77,79,71,68,69,17
223816,J. Rodríguez,71,70,87,77,85,74,57,13
231240,E. Mor,83,78,88,93,64,40,64,20
232008,Lato,71,72,82,80,75,57,64,17
190024,Fernandão,66,72,42,36,63,91,55,9
190536,O. Martínez,71,80,65,83,78,68,74,7
195912,Suk Hyun Jun,71,76,62,46,77,82,58,14
239433,N. Maksimović,71,72,62,63,69,73,71,18
178249,J. Kembo-Ekoko,80,72,82,68,59,77,72,11
202058,S. Anđelković,46,56,62,52,56,89,31,5
204874,A. Katai,81,77,67,73,71,68,74,9
230218,Fabiano Sonta,46,50,47,71,56,85,51,9
192587,A. Ioniţă,70,73,67,69,79,79,70,10
145996,Seoane,52,74,54,67,75,80,63,2
25420,C. Pizarro,76,78,38,54,50,78,78,3
178253,Ivo,74,75,74,61,85,61,79,11
192333,L. Sané,61,62,48,45,66,80,61,6
196942,Iñigo Pérez,59,76,69,68,84,72,74,7
215886,D. Kreilach,72,71,57,62,91,83,69,8
232270,T. Fosu-Mensah,63,67,79,62,70,78,61,
233550,S. Grandsir,76,71,89,89,69,58,66,20
204367,B. van Leer,11,23,44,57,35,55,45,
234575,Diogo Leite,48,63,61,55,73,75,34,25
237135,Davidson,78,76,73,73,74,58,68,13
191055,Dídac Vilà,73,72,70,54,77,75,59,9
206160,A. Ciciretti,75,75,79,80,62,42,75,
229712,Jorge,75,73,81,62,78,59,58,
49488,E. Didot,69,74,41,75,66,62,78,3
230482,Marlon Nideiro,75,74,83,90,68,33,74,5
199763,B. Bereszyński,68,70,85,72,79,69,60,11
210259,A. Hassan,70,71,58,39,54,87,59,17
230483,Jacson Zonta,77,71,81,70,66,67,77,5
116308,R. Fanni,66,71,63,68,65,79,58,1
163925,A. Diamanti,80,82,68,71,65,61,76,4
192342,E. Cardona,77,80,55,68,72,83,74,
206167,S. Prcić,73,76,62,67,75,71,74,13
230487,Leo Caldeirinha,75,75,76,81,72,64,76,5
199000,T. Sainsbury,55,55,74,73,75,76,62,9
210520,Edgar Ié,63,65,76,65,68,73,33,15
230488,Alvildo Sousa,74,75,73,62,71,77,76,5
193881,F. Đuričić,77,78,76,77,55,65,75,12
205402,J. Boëtius,77,77,88,67,77,53,71,14
218970,F. Mubele,73,72,85,81,68,74,70,16
223066,A. Chávez,74,68,75,66,82,83,71,10
228698,V. Kovalenko,73,75,79,69,87,68,71,20
163418,Y. Kaboul,52,59,34,44,43,84,51,6
188506,R. Meggiorini,74,76,75,74,67,77,74,8
163419,B. Sagna,73,74,69,75,69,80,64,2
215901,Rafael Vaz,58,60,65,43,66,84,50,6
230237,Robson Denho,61,66,66,64,83,75,77,9
192349,Renatinho,80,77,77,91,73,67,66,12
214622,J. Toljan,69,74,89,70,77,66,48,11
230239,Claudiano Sobrino,71,69,72,83,82,71,76,3
164959,S. M'Bia,65,71,67,70,78,83,64,7
230495,Hélton Celanova,63,73,53,58,60,88,65,11
205409,S. Sosa,20,17,40,50,38,71,17,6
230497,Erick Gameira,73,71,82,77,59,66,55,11
235875,Pol Lirola,74,75,81,74,72,67,58,12
192612,M. Jajalo,72,76,59,75,85,79,68,8
210021,H. Mukhtar,79,79,76,87,89,53,72,12
229221,William,75,76,78,80,76,65,50,12
177766,G. Bong,68,74,63,64,69,73,65,8
192102,N. Hult,73,73,82,82,82,55,69,10
202087,J. Geis,59,69,44,73,65,76,74,11
213095,L. Cavallini,69,70,73,70,72,84,56,12
148839,P. Verhaegh,72,71,65,69,67,69,60,3
230503,Jadson Vidigal,62,61,81,67,61,78,51,11
235623,Álvaro Jiménez,79,75,77,72,75,58,69,
203624,O. Vranješ,52,55,65,68,69,79,48,8
204904,M. Bauer,74,70,78,71,74,68,65,11
211048,O. Kayode,75,73,91,82,75,63,53,16
